t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT
386.303,-0.194946,-0.113037,-1.172974,-5.557252,5.641222,1.396947,105.150002,94.050003,-70.350006
386.308,-0.1604,-0.034302,-1.069763,-12.068703,4.633588,1.748092,0,0,0
386.313,-0.197388,-0.034668,-1.209778,-14.221375,2.221374,1.572519,102.900002,93,-70.5
386.318,-0.17395,0.018188,-1.118591,-15.435115,0.061069,2.473282,0,0,0
386.323,-0.106323,0.097229,-0.857483,-12.244275,-1.618321,2.229008,105.000008,93,-70.5
386.328,-0.083496,0.112427,-0.730103,-4.671756,-4.053435,-0.259542,0,0,0
386.333,-0.119324,0.064697,-0.76709,4.099236,-5.664122,-3.496183,104.700005,94.800003,-70.800003
386.338,-0.166931,0.004456,-0.842896,10.396947,-5.267176,-5.335878,0,0,0
386.343,-0.198547,-0.048767,-0.918335,12.778625,-3.450382,-5.366412,105.300003,93.900002,-70.800003
386.348,-0.227295,-0.099487,-1.013306,11.114504,0.099237,-4.351145,0,0,0
386.353,-0.248047,-0.150269,-1.139465,4.885496,3.458015,-2.312977,104.400002,93,-70.800003
386.358,-0.235779,-0.147583,-1.190369,-4.572519,6.259542,0.167939,0,0,0
386.363,-0.195129,-0.07428,-1.101501,-13.351145,7.992366,1.923664,104.250008,93.450005,-70.050003
386.368,-0.16272,0.004395,-1.026733,-17.404581,7.938931,2.755725,0,0,0
386.373,-0.135376,0.048706,-0.986511,-16.29771,6.48855,2.862595,103.950005,93.150002,-70.350006
386.378,-0.106262,0.081421,-0.91626,-11.145039,4.145038,2.282443,0,0,0
386.383,-0.092529,0.085266,-0.850037,-3.954198,1.015267,0.503817,104.850006,93.450005,-69.450005
386.388,-0.115845,0.040466,-0.870911,2.89313,-2.068702,-1.946565,0,0,0
386.393,-0.158081,-0.016724,-0.944031,7.396946,-3.755725,-3.923664,104.700005,92.400002,-70.200005
386.398,-0.199097,-0.061218,-1.021973,7.977099,-3.78626,-4.374046,0,0,0
386.403,-0.227173,-0.092896,-1.082458,5.251908,-2.19084,-3.435115,104.100006,93.600006,-70.5
386.408,-0.221436,-0.096802,-1.088684,0.374046,0.282443,-1.580153,0,0,0
386.414,-0.205078,-0.067505,-1.058044,-4.870229,2.305344,-0.183206,103.800003,93.300003,-69.900002
386.418,-0.190186,-0.02887,-1.026489,-8.755725,3.435115,0.534351,0,0,0
386.424,-0.163086,0.018677,-0.961914,-9.862596,3.992366,0.778626,105.600006,93.900002,-71.100006
386.428,-0.136292,0.050842,-0.893433,-7.694656,3.633588,0.48855,0,0,0
386.434,-0.131226,0.044067,-0.877258,-3.320611,2.48855,-0.465649,104.700005,93.600006,-70.5
386.438,-0.142395,0.010254,-0.911194,1.099237,1.19084,-1.442748,0,0,0
386.443,-0.15802,-0.026855,-0.951965,3.679389,0.549618,-2.122137,104.100006,93,-71.100006
386.448,-0.182678,-0.062561,-1.019592,3.59542,0.557252,-2.40458,0,0,0
386.454,-0.205505,-0.087585,-1.108643,0.854962,1.152672,-1.679389,105.150002,94.350006,-69.75
386.459,-0.196411,-0.074158,-1.10791,-3.396947,2.206107,-0.343511,0,0,0
386.463,-0.129944,0.014709,-0.859985,-6.274809,1.900763,0.259542,105.300003,93,-70.5
386.469,-0.139404,0.046509,-0.839111,-4.305344,1.145038,-1.290076,0,0,0
386.473,-0.230469,-0.041748,-1.165405,-2.145038,1.366412,-1.709924,105.300003,93.600006,-71.400002
386.478,-0.218201,-0.076599,-1.226746,-3.679389,2.244275,0.763359,0,0,0
386.483,-0.141113,-0.00116,-0.98053,-6.022901,2.328244,1.732824,105.600006,93.300003,-70.800003
386.488,-0.123291,0.029419,-0.877319,-4.847328,0.328244,-0.351145,0,0,0
386.493,-0.187927,-0.008484,-1.034241,-1.396947,-1.251908,-2.603053,103.800003,93.600006,-70.200005
386.498,-0.214478,-0.038025,-1.103027,-0.89313,-1.038168,-2.045802,0,0,0
386.503,-0.16864,-0.016235,-0.957214,-1.748092,0.961832,-0.656489,105.300003,94.200005,-71.400002
386.508,-0.14209,0.003052,-0.863342,-0.969466,2.290076,-1,0,0,0
386.513,-0.160583,-0.019409,-0.930115,0.671756,2.824427,-1.938931,104.100006,93.300003,-70.800003
386.518,-0.173157,-0.045044,-0.996033,0.473282,3.038168,-1.847328,0,0,0
386.523,-0.155762,-0.038086,-0.960449,-1.091603,2.70229,-0.908397,105.000008,93.600006,-69.900002
386.528,-0.162842,-0.036682,-0.980286,-2.740458,1.610687,-0.641221,0,0,0
386.533,-0.179932,-0.042358,-1.051514,-4.396946,0.244275,-0.244275,104.700005,93.300003,-70.200005
386.538,-0.177734,-0.023193,-1.035828,-6.274809,-0.664122,0.312977,0,0,0
386.543,-0.164124,0.015808,-0.959229,-6.305344,-0.977099,-0.045802,105.300003,94.200005,-71.100006
386.548,-0.175415,0.021057,-0.964905,-4.038168,-0.862595,-0.961832,104.100006,93.300003,-70.800003
386.553,-0.192627,-0.00238,-1.007263,-1.312977,0.351145,-1.396947,0,0,0
386.558,-0.181458,-0.017761,-0.990906,0.335878,2.290076,-1.21374,104.400002,92.700005,-70.5
386.563,-0.169128,-0.030945,-0.974121,0.648855,3.557252,-1.236641,0,0,0
386.569,-0.171265,-0.041565,-0.997009,-0.137405,4.236641,-1.458015,105.750008,93.75,-71.25
386.573,-0.164185,-0.040588,-1.001038,-1.480916,4.206107,-1.305344,0,0,0
386.578,-0.158569,-0.0354,-1.0177,-3.022901,3.229008,-0.70229,104.850006,94.350006,-70.350006
386.583,-0.156006,-0.025757,-1.021912,-4.236641,1.78626,-0.236641,0,0,0
386.588,-0.146179,-0.001709,-0.967712,-4.641222,-0.045802,-0.282443,104.250008,93.75,-70.350006
386.593,-0.15094,0.010864,-0.934204,-3.450382,-1.725191,-0.916031,0,0,0
386.598,-0.174194,-0.00293,-0.964905,-1.80916,-2.664122,-1.458015,105.000008,93.300003,-69.900002
386.603,-0.185059,-0.013062,-0.964539,-0.770992,-2.160305,-1.48855,0,0,0
386.608,-0.18689,-0.020874,-0.951233,-0.480916,-0.664122,-1.351145,104.400002,93.600006,-72.300003
386.613,-0.196289,-0.037354,-0.993591,-0.541985,1.152672,-1.236641,0,0,0
386.618,-0.194885,-0.048462,-1.026245,-1.48855,3.053435,-0.984733,105.150002,93.150002,-69.450005
386.623,-0.177551,-0.034241,-1.01532,-2.946565,4.603054,-0.633588,0,0,0
386.628,-0.097168,0.046326,-0.731445,-3.122137,4.358778,-0.847328,103.650002,94.650002,-70.350006
386.633,-0.128967,0.048462,-0.784973,1.022901,3.572519,-3,0,0,0
386.638,-0.261658,-0.101807,-1.293579,2.89313,4.496183,-2.854962,104.850006,94.050003,-70.350006
386.643,-0.243286,-0.157776,-1.421326,-2.526718,5.793893,1.282443,0,0,0
386.648,-0.127869,-0.02124,-1.036377,-9.335877,5.19084,3.167939,105.150002,93.75,-70.950005
386.653,-0.094971,0.054199,-0.867188,-9.656488,1.198473,1,0,0,0
386.658,-0.1828,0.009705,-1.088867,-5.48855,-2.870229,-1.59542,104.100006,94.200005,-69.900002
386.663,-0.210022,-0.017395,-1.138489,-4.267176,-4.770992,-0.877863,0,0,0
386.668,-0.13739,0.027161,-0.879456,-3.206107,-3.80916,-0.10687,104.550003,94.350006,-70.650002
386.673,-0.111023,0.052124,-0.731201,0.70229,-3.312977,-2.244275,0,0,0
386.678,-0.163391,0.006165,-0.835754,5.740458,-2.740458,-4.648855,104.400002,92.700005,-69.600006
386.683,-0.214172,-0.059631,-0.968811,7.320611,-0.580153,-4.519084,0,0,0
386.688,-0.210388,-0.083252,-1,5.229008,2.274809,-2.503817,104.700005,94.200005,-70.5
386.693,-0.201233,-0.09436,-1.043518,0.763359,4.862596,-0.824427,0,0,0
386.699,-0.204895,-0.100403,-1.123413,-5.412214,5.748092,0.381679,104.850006,94.650002,-70.350006
386.703,-0.186279,-0.0625,-1.105652,-11.267176,5.679389,1.480916,0,0,0
386.708,-0.146301,0.026917,-0.968811,-13.59542,4.91603,1.801527,105.300003,94.200005,-70.5
386.714,-0.131226,0.061646,-0.931702,-10.923664,3.21374,1.458015,0,0,0
386.718,-0.134338,0.047119,-0.965454,-5.80916,1.412214,0.465649,103.500008,93.600006,-71.400002
386.723,-0.13501,0.02655,-0.943542,-0.679389,-0.007634,-0.618321,0,0,0
386.728,-0.147827,0.001038,-0.931641,2.847328,-1.419847,-1.969466,104.550003,93.75,-71.25
386.733,-0.17157,-0.027466,-0.957336,4.183206,-1.854962,-3.083969,0,0,0
386.738,-0.194153,-0.049805,-0.991943,3.801527,-1.175573,-3.114504,104.700005,93.600006,-69
386.743,-0.214905,-0.075256,-1.066711,1.450382,-0.045802,-1.923664,0,0,0
386.748,-0.206421,-0.083252,-1.100037,-2.458015,1.633588,-0.412214,104.100006,93.900002,-69.900002
386.753,-0.176086,-0.039185,-1.021484,-6.10687,2.839695,0.290076,0,0,0
386.758,-0.159424,0.007629,-0.957825,-7.374046,2.694656,-0.015267,104.100006,94.200005,-70.5
386.763,-0.158203,0.025452,-0.948486,-6.282443,1.977099,-0.396947,0,0,0
386.768,-0.148499,0.033936,-0.915344,-3.603053,1.396947,-0.70229,105.750008,93.450005,-70.050003
386.774,-0.146057,0.020325,-0.896179,-0.305344,0.778626,-1.381679,0,0,0
386.778,-0.165222,-0.019348,-0.947815,2.175573,0.694656,-1.946565,104.850006,95.25,-71.25
386.783,-0.183777,-0.056396,-1.005554,2.496183,1.076336,-1.832061,0,0,0
386.788,-0.181763,-0.062866,-1.016296,0.725191,1.977099,-1.396947,104.700005,94.200005,-70.5
386.793,-0.187378,-0.064575,-1.06073,-2.083969,2.900763,-0.671756,0,0,0
386.798,-0.172424,-0.040894,-1.02594,-5.312977,3.198473,0.091603,104.100006,94.200005,-70.5
386.803,-0.103516,0.055481,-0.771484,-5.389313,1.984733,-0.152672,0,0,0
386.808,-0.175903,0.022156,-0.953613,-1.923664,1.717557,-2.083969,104.850006,94.350006,-70.950005
386.813,-0.26001,-0.101624,-1.3255,-1.557252,1.961832,-0.740458,0,0,0
386.818,-0.182861,-0.054993,-1.148071,-5.068702,3.10687,1.938931,104.850006,93.450005,-69.75
386.823,-0.107849,0.041199,-0.865723,-6.534351,1.908397,1.122137,104.700005,93.900002,-70.800003
386.829,-0.150757,0.025635,-0.938477,-3.320611,-0.549618,-1.862595,0,0,0
386.833,-0.236572,-0.048401,-1.200317,-0.984733,-1.732824,-2.48855,0,0,0
386.838,-0.19519,-0.032959,-1.064026,-2.625954,-0.687023,-0.381679,104.250008,93.150002,-70.050003
386.843,-0.126587,0.019531,-0.843567,-2.580153,0.725191,-0.381679,103.650002,94.350006,-70.350006
386.848,-0.141113,0.011597,-0.842712,0.229008,0.824427,-2.389313,0,0,0
386.853,-0.182556,-0.037476,-0.976685,2.450382,1.587786,-3.152672,104.400002,95.400002,-69.900002
386.858,-0.178345,-0.050964,-0.989319,1.557252,2.587786,-1.824427,0,0,0
386.864,-0.157776,-0.043945,-0.946594,-0.59542,3.206107,-0.679389,105.000008,93.900002,-69
386.868,-0.170227,-0.048889,-1.000244,-2.801527,2.725191,-0.480916,0,0,0
386.873,-0.175903,-0.046265,-1.052063,-5.572519,1.358779,0.061069,105.300003,92.700005,-70.5
386.878,-0.162903,-0.007935,-0.98822,-7.473282,0.435115,0.358779,0,0,0
386.883,-0.158936,0.025879,-0.942932,-6.648855,-0.351145,-0.053435,103.050003,94.350006,-70.650002
386.888,-0.181763,0.013855,-1.000244,-3.732824,-0.549618,-0.877863,0,0,0
386.893,-0.185059,-0.008911,-1.017517,-1.198473,0.40458,-1.122137,103.950005,93.150002,-70.350006
386.898,-0.172302,-0.016968,-0.977844,0.137405,1.633588,-1.236641,0,0,0
386.903,-0.172302,-0.025513,-0.970703,0.48855,2.465649,-1.648855,104.100006,93.900002,-70.5
386.908,-0.177307,-0.039429,-0.998291,-0.083969,3.259542,-1.854962,0,0,0
386.913,-0.173767,-0.043335,-1.019958,-1.312977,3.572519,-1.251908,103.800003,93.900002,-70.5
386.918,-0.166016,-0.04187,-1.039246,-3.167939,3.015267,-0.419847,0,0,0
386.923,-0.152588,-0.025879,-1.011108,-4.519084,1.977099,-0.160305,103.650002,94.350006,-70.650002
386.928,-0.143616,0.004822,-0.950989,-4.656488,0.435115,-0.633588,0,0,0
386.933,-0.157898,0.012939,-0.946472,-3.229008,-1.19084,-1.251908,104.400002,92.400002,-70.5
386.938,-0.177307,-0.00061,-0.969604,-1.648855,-1.984733,-1.366412,0,0,0
386.943,-0.177917,-0.010559,-0.951233,-0.641221,-1.480916,-1.221374,104.850006,92.850006,-70.650002
386.948,-0.182556,-0.022949,-0.954773,-0.038168,-0.21374,-1.267176,0,0,0
386.953,-0.195374,-0.044861,-1.000488,-0.374046,1.267176,-1.374046,103.950005,93.150002,-69.75
386.958,-0.190674,-0.045776,-1.018433,-1.694656,3.099237,-1.083969,0,0,0
386.963,-0.176697,-0.032227,-1.014282,-3.129771,4.458015,-0.656489,104.700005,93.300003,-70.200005
386.968,-0.174622,-0.029602,-1.055054,-3.984733,4.91603,-0.48855,0,0,0
386.973,-0.164185,-0.026123,-1.07074,-4.862596,4.450382,-0.007634,104.850006,93.450005,-69.75
386.978,-0.143555,-0.001587,-1.017029,-4.91603,3.229008,-0.175573,0,0,0
386.983,-0.137329,0.015259,-0.970093,-3.763359,1.122137,-0.793893,104.250008,93.450005,-71.25
386.988,-0.148499,0.01062,-0.950134,-1.717557,-1.152672,-1.427481,0,0,0
386.993,-0.158997,0.000122,-0.933044,0.206107,-2.40458,-1.816794,104.100006,92.700005,-70.5
386.998,-0.171997,-0.022095,-0.939636,1.175573,-2.717557,-1.816794,0,0,0
387.003,-0.190491,-0.041504,-0.96698,0.961832,-1.916031,-1.732824,104.550003,92.550003,-69.450005
387.008,-0.196838,-0.048767,-0.976868,-0.450382,-0.10687,-1.244275,0,0,0
387.013,-0.195129,-0.043884,-0.99408,-2.40458,2.038168,-0.885496,104.100006,94.200005,-70.800003
387.018,-0.194214,-0.041992,-1.036133,-4.229008,3.908397,-0.435115,0,0,0
387.023,-0.181458,-0.027222,-1.044983,-5.526718,5.122138,0.099237,105.300003,92.400002,-70.5
387.028,-0.159729,-0.005249,-1.024963,-5.770992,5.358778,0.129771,0,0,0
387.033,-0.147827,0.005249,-1.01532,-4.900764,4.40458,-0.167939,105.000008,93.600006,-70.5
387.038,-0.142517,0.009888,-0.991089,-3.206107,2.580153,-0.801527,0,0,0
387.043,-0.141907,0.009155,-0.945557,-1.061069,0.526718,-1.412214,103.800003,93.600006,-70.5
387.048,-0.152771,-0.007874,-0.94519,0.633588,-1.099237,-1.908397,0,0,0
387.053,-0.172241,-0.032227,-0.971252,1.068702,-1.923664,-1.824427,102.900002,94.800003,-71.400002
387.058,-0.178223,-0.041992,-0.969482,0.259542,-1.687023,-1.335878,0,0,0
387.063,-0.183594,-0.042175,-0.973938,-1.221374,-0.923664,-0.885496,104.400002,92.700005,-71.100006
387.069,-0.192871,-0.04187,-1.008118,-2.801527,0.259542,-0.641221,0,0,0
387.073,-0.117188,0.034058,-0.716675,-3.770992,1.114504,-0.541985,103.050003,94.350006,-70.050003
387.078,-0.098267,0.097778,-0.631714,1.099237,0.442748,-2.335878,0,0,0
387.083,-0.274536,-0.06311,-1.196472,5.282443,3.335878,-2.954198,105.000008,92.400002,-71.400002
387.088,-0.325867,-0.261719,-1.675964,-0.564885,5.358778,1.938931,0,0,0
387.093,-0.160339,-0.082397,-1.150757,-10.61832,8.21374,4.694656,104.400002,94.5,-70.800003
387.098,-0.068665,0.077637,-0.772217,-13.656488,5.396946,2.038168,0,0,0
387.103,-0.158447,0.047974,-1.021545,-8.297709,2.282443,-1.748092,103.950005,94.050003,-70.650002
387.108,-0.24115,-0.051758,-1.326416,-6.122138,-0.870229,-0.358779,0,0,0
387.113,-0.122803,0.031067,-0.938782,-6.389313,-0.648855,2.045802,105.150002,93.450005,-70.050003
387.118,-0.037415,0.10437,-0.623596,-1.916031,-2.59542,-0.320611,104.400002,93.600006,-70.800003
387.123,-0.085388,0.082397,-0.653015,6.290076,-5.519084,-5.068702,0,0,0
387.128,-0.196167,-0.018555,-0.893738,11.763359,-6.244275,-7.076336,104.550003,94.350006,-70.350006
387.133,-0.246643,-0.098206,-1.050964,11.59542,-4.328244,-5.091603,0,0,0
387.138,-0.234131,-0.111084,-1.043762,6.80916,0.152672,-2.206107,104.850006,94.050003,-70.650002
387.143,-0.233154,-0.124023,-1.097656,-0.366412,3.40458,-0.244275,0,0,0
387.148,-0.234375,-0.127747,-1.188293,-8.183207,5.648855,1.061069,104.100006,93.300003,-71.400002
387.153,-0.194763,-0.047729,-1.07959,-14.725191,7.610687,1.961832,0,0,0
387.158,-0.156555,0.038513,-0.981873,-16.061069,8.328244,2.412214,105.300003,93.900002,-71.100006
387.163,-0.132141,0.052673,-0.987,-12.946565,7.412214,2.419847,0,0,0
387.168,-0.109741,0.058594,-0.953674,-7.160306,5.854962,1.480916,104.100006,94.200005,-71.700005
387.173,-0.094482,0.053711,-0.888855,-1.076336,2.78626,-0.366412,0,0,0
387.178,-0.114868,0.01947,-0.898193,3.641221,-0.580153,-2.625954,104.100006,93,-70.5
387.184,-0.151245,-0.02179,-0.938232,6.274809,-3.015267,-4.022901,0,0,0
387.188,-0.192322,-0.058655,-1.009399,6.351145,-4.175572,-3.755725,104.550003,92.850006,-70.950005
387.193,-0.222717,-0.097473,-1.094055,3.045802,-3.961832,-2.122137,0,0,0
387.198,-0.211853,-0.083618,-1.065247,-2.076336,-2.320611,-0.519084,104.250008,94.350006,-70.950005
387.203,-0.195435,-0.035889,-0.98645,-6.38168,-0.656489,-0.068702,0,0,0
387.208,-0.197937,-0.003723,-0.982117,-8.106871,0.824427,-0.175573,104.250008,93.75,-70.350006
387.213,-0.187622,0.020569,-0.964417,-7.580153,2.557252,-0.030534,0,0,0
387.218,-0.159485,0.038025,-0.905762,-4.847328,4.251908,-0.122137,104.250008,94.350006,-70.050003
387.223,-0.147705,0.021118,-0.917053,-0.885496,5.053435,-0.870229,0,0,0
387.228,-0.15625,-0.024048,-0.981812,1.969466,5.091603,-1.503817,104.250008,94.350006,-70.350006
387.233,-0.143494,-0.038391,-0.951172,2.549618,4.679389,-1.770992,0,0,0
387.238,-0.094055,0.025269,-0.73999,2.801527,2.961832,-2.412214,105.900002,94.200005,-70.800003
387.243,-0.167725,-0.024475,-0.926636,4.938931,2.114504,-3.763359,0,0,0
387.248,-0.282532,-0.186035,-1.434692,2.061069,2.541985,-1.984733,104.100006,94.200005,-71.100006
387.253,-0.227661,-0.156006,-1.372437,-7.625954,3.633588,2.435115,0,0,0
387.258,-0.12207,0.016296,-0.971497,-14.969465,2.503817,3.648855,103.650002,94.050003,-71.850006
387.263,-0.108826,0.085327,-0.857788,-13.572519,-0.885496,1.503817,0,0,0
387.269,-0.193787,0.037537,-1.08374,-7.847328,-4.045802,-0.312977,104.250008,93.150002,-70.350006
387.273,-0.197388,0.00708,-1.081604,-4.755725,-4.992366,0.442748,0,0,0
387.278,-0.124084,0.046509,-0.832642,-1.763359,-4.053435,-0.145038,103.950005,94.050003,-69.75
387.284,-0.105957,0.058899,-0.706299,3.80916,-3.732824,-3.450382,0,0,0
387.288,-0.171326,0.000916,-0.824341,9.503817,-2.900763,-6.21374,103.500008,94.200005,-70.5
387.293,-0.237732,-0.081848,-1.015259,11.030535,-0.374046,-5.885496,0,0,0
387.298,-0.236511,-0.119446,-1.068726,7.465649,3.679389,-3.305344,103.800003,93,-69.600006
387.303,-0.207764,-0.115051,-1.072021,0.816794,7.465649,-0.977099,0,0,0
387.308,-0.200012,-0.11084,-1.150696,-6.984733,8.687023,0.618321,105.300003,93.300003,-69.900002
387.313,-0.173218,-0.060059,-1.114014,-14.022901,8.206107,2.076336,0,0,0
387.318,-0.129517,0.039246,-0.952637,-16.641222,6.412214,2.748092,104.850006,94.650002,-70.650002
387.324,-0.110535,0.078735,-0.913513,-13.534351,3.389313,2.732824,0,0,0
387.329,-0.115845,0.060242,-0.947083,-7.259542,0.076336,1.748092,103.650002,92.550003,-71.25
387.333,-0.121033,0.038757,-0.916931,-0.778626,-2.335878,-0.290076,0,0,0
387.338,-0.146912,0.009033,-0.914307,3.862595,-4.267176,-2.709924,104.700005,92.400002,-69.900002
387.343,-0.18689,-0.031128,-0.965637,6.221374,-4.389313,-4.259542,0,0,0
387.349,-0.21637,-0.056274,-1.003601,6.175572,-2.29771,-4.137404,103.650002,94.050003,-70.350006
387.353,-0.234375,-0.090637,-1.078674,3.541985,0.21374,-2.580153,0,0,0
387.358,-0.222107,-0.100525,-1.120422,-1.389313,3.122137,-0.610687,105.450005,93.75,-69.150002
387.363,-0.183838,-0.051758,-1.033142,-6.496183,4.931298,0.564885,0,0,0
387.368,-0.155151,0.004211,-0.959229,-9.038168,4.923664,0.458015,104.850006,94.650002,-70.950005
387.373,-0.146423,0.029175,-0.941528,-8.458015,3.832061,0.091603,0,0,0
387.378,-0.13324,0.042725,-0.904175,-5.709924,2.496183,-0.175573,103.950005,94.050003,-70.350006
387.383,-0.127319,0.0354,-0.874939,-1.633588,1,-0.885496,0,0,0
387.388,-0.151672,-0.006958,-0.931824,2.030534,-0.206107,-1.770992,104.400002,93.300003,-70.800003
387.393,-0.177673,-0.051697,-1.001953,3.229008,-0.442748,-2.015267,105.300003,92.700005,-70.800003
387.398,-0.189453,-0.067322,-1.029724,1.770992,0.282443,-1.679389,0,0,0
387.403,-0.200806,-0.072754,-1.081848,-1.183206,1.450382,-1.129771,104.250008,93.75,-69.75
387.408,-0.205139,-0.068542,-1.134583,-4.854962,2.541985,-0.091603,0,0,0
387.413,-0.156372,-0.005798,-0.981201,-7.587786,2.847328,0.664122,103.200005,93,-71.100006
387.418,-0.10144,0.07196,-0.755371,-6.19084,1.725191,-0.328244,0,0,0
387.423,-0.158142,0.043091,-0.893188,-1.305344,0.633588,-2.465649,105.000008,93.300003,-70.5
387.428,-0.238586,-0.065308,-1.216125,1.229008,0.923664,-1.908397,0,0,0
387.433,-0.18573,-0.060669,-1.105103,-0.832061,1.954198,0.656489,104.400002,93.600006,-70.5
387.438,-0.12146,0.00592,-0.875854,-2.496183,1.610687,0.183206,0,0,0
387.443,-0.164795,-0.014709,-0.966553,-1.351145,0.244275,-2.122137,104.850006,93.450005,-70.650002
387.448,-0.234436,-0.07312,-1.191956,-1.328244,0.015267,-2.259542,0,0,0
387.453,-0.206055,-0.051208,-1.125916,-4.885496,1.045802,0.091603,103.800003,93,-70.800003
387.458,-0.136597,0.013062,-0.909485,-6.419847,2.274809,0.877863,0,0,0
387.463,-0.131775,0.027466,-0.880249,-4.122138,2.068702,-0.900763,105.000008,94.200005,-70.200005
387.468,-0.167542,-0.003418,-0.980591,-1.007634,1.572519,-2.145038,0,0,0
387.473,-0.161987,-0.015869,-0.963867,0.129771,1.374046,-1.648855,104.250008,93.150002,-70.950005
387.478,-0.141113,-0.009888,-0.88855,0.641221,0.854962,-1.282443,0,0,0
387.483,-0.166199,-0.034729,-0.943176,0.725191,0.160305,-1.549618,105.000008,93.900002,-71.100006
387.488,-0.19458,-0.065186,-1.038574,-0.992366,-0.320611,-1.21374,0,0,0
387.493,-0.185547,-0.045349,-1.008972,-3.938931,0.091603,-0.427481,104.700005,93.300003,-70.5
387.499,-0.178101,-0.008667,-0.966125,-5.519084,0.59542,-0.305344,0,0,0
387.503,-0.192322,-0.009827,-1.030396,-5.19084,1.389313,-0.541985,105.000008,93.900002,-71.700005
387.508,-0.188721,-0.011597,-1.048218,-4.572519,2.748092,-0.236641,0,0,0
387.513,-0.163147,0.001953,-0.995911,-3.541985,3.648855,-0.259542,103.950005,93.75,-71.550003
387.518,-0.155945,0.000549,-0.983582,-2.061069,3.519084,-0.946565,0,0,0
387.523,-0.160278,-0.014282,-0.989136,-0.633588,2.984733,-1.610687,104.250008,93.150002,-70.650002
387.528,-0.158447,-0.023926,-0.990417,0.045802,2.328244,-1.625954,0,0,0
387.533,-0.163391,-0.040405,-1.008484,-0.396947,1.206107,-1.274809,104.400002,93.600006,-69.300003
387.538,-0.161438,-0.039062,-0.99231,-1.694656,0.328244,-0.961832,0,0,0
387.543,-0.155518,-0.0177,-0.944397,-2.839695,-0.442748,-0.961832,103.650002,94.650002,-71.25
387.548,-0.170898,-0.01123,-0.958801,-3.160305,-1.053435,-1.068702,0,0,0
387.553,-0.184814,-0.013855,-0.992065,-3.29771,-1.167939,-0.725191,104.550003,93.75,-70.350006
387.558,-0.178223,-0.008301,-0.963684,-3.320611,-0.259542,-0.312977,0,0,0
387.563,-0.173889,-0.00531,-0.957703,-2.427481,0.664122,-0.717557,104.850006,94.050003,-70.050003
387.568,-0.18634,-0.018311,-0.999207,-1.496183,1.648855,-1.030534,0,0,0
387.574,-0.181458,-0.026123,-1.009094,-1.251908,2.885496,-1.061069,105.150002,92.850006,-70.650002
387.579,-0.172241,-0.028931,-1.005798,-1.427481,3.839695,-0.80916,0,0,0
387.583,-0.172485,-0.036072,-1.042542,-1.992366,4.282443,-0.717557,103.200005,93,-71.700005
387.588,-0.164246,-0.035461,-1.061035,-2.954198,3.80916,-0.389313,0,0,0
387.593,-0.109192,0.020569,-0.843567,-3.435115,2.564885,-0.442748,104.700005,93.600006,-69
387.598,-0.088257,0.072144,-0.699158,-0.068702,-0.076336,-2.358779,0,0,0
387.603,-0.213867,-0.032776,-1.056274,3.923664,-0.29771,-4.061069,104.700005,94.200005,-70.200005
387.608,-0.279663,-0.159546,-1.400513,1.496183,0.580153,-0.854962,0,0,0
387.613,-0.182007,-0.074768,-1.117981,-5.312977,2.465649,2.412214,104.550003,93.150002,-71.25
387.618,-0.112305,0.029419,-0.847961,-8.557252,1.267176,1.48855,0,0,0
387.623,-0.170288,0.013672,-0.989014,-6.175572,-0.496183,-1.442748,103.500008,93.300003,-70.5
387.628,-0.243164,-0.039734,-1.208313,-4.89313,-1.129771,-1.381679,0,0,0
387.633,-0.176575,0.00177,-1.013611,-5.992366,0.473282,0.740458,104.550003,93.75,-70.650002
387.639,-0.104797,0.056763,-0.776367,-3.709924,1.427481,-0.053435,0,0,0
387.643,-0.128113,0.036011,-0.802551,1.557252,1.068702,-2.916031,103.950005,93.450005,-70.950005
387.648,-0.187195,-0.035095,-0.97583,5.099236,1.366412,-4.045802,0,0,0
387.653,-0.189087,-0.066711,-1.006714,4.435114,2.19084,-2.236641,104.700005,93.600006,-69.600006
387.658,-0.163757,-0.061584,-0.960083,1.519084,3.030534,-0.832061,104.850006,93.75,-70.950005
387.663,-0.175903,-0.072266,-1.034912,-2.244275,2.648855,-0.534351,0,0,0
387.668,-0.189941,-0.070374,-1.10437,-6.603054,1.610687,0.083969,0,0,0
387.673,-0.16803,-0.00592,-1.001038,-9.702291,1.122137,0.694656,103.950005,93.450005,-71.550003
387.679,-0.153076,0.037109,-0.940796,-9.038168,0.198473,0.549618,104.550003,94.650002,-71.25
387.683,-0.168945,0.025452,-0.997559,-5.549618,-0.198473,-0.045802,0,0,0
387.688,-0.16864,0.011536,-0.985657,-1.862595,0.29771,-0.633588,104.700005,93.600006,-70.5
387.693,-0.160889,0.003662,-0.939819,0.870229,0.770992,-1.419847,0,0,0
387.698,-0.174133,-0.024109,-0.968994,2.229008,1.290076,-2.251908,104.700005,93.600006,-69.900002
387.703,-0.182373,-0.045532,-0.995239,2.061069,2.290076,-2.396947,0,0,0
387.708,-0.185059,-0.052551,-1.025024,0.40458,3.152672,-1.687023,103.500008,93.300003,-70.5
387.713,-0.1828,-0.062561,-1.068848,-2.358779,3.221374,-0.442748,0,0,0
